id,type,city,neighbourhood,street,rooms,price,entry_date,updated,agency,shared,furnished,elevator,aircon,parking,balcony,bars,safety_room,storage_room,renovated,boiler,pets,description,size,floor,max_floor,payments,arnona
"/RentTivuch/viewad,81605.aspx",דירה,תל אביב יפו,מרכז,שדרות רוטשילד,3,10500,מיידי,2023-01-26,נכסים בתל אביב,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"להשכרה !! מחיר: 10.500 ש""ח
רחוב: בשדרות רוטשילד/אנגל
3 חדרים 70 מ""ר קומה 1 עם מעלית ומרפסת שמש וחניה תת קרקעית.
משופצת
מוארת מרווחת ושקטה
אמבטיה דוד שמש
נישאר בדירה: תנור כיריים ארון
כניסה מיידית
ועד 420 ש""ח
ארנונה לחודשיים 390 ש""ח
מתאימה לזוג+
כניסה מידית.
""תווך נכסים בתל אביב"".
https://webservice.co.il/link/shai1
",70,1,4,12,0
"/RentTivuch/viewad,81607.aspx",דירה,תל אביב יפו,מרכז,אחד העם,4.5,13000,מיידי,2023-01-26,נכסים בתל אביב,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"
4.5 חדרים 100 מ""ר קומה 4 עם מעלית וחנייה פרטית
משופצת כחדשה
מזגן דלתות תריסים מטבח אמבטיה ומטבח הכל חדש
מרווחת מוארת ושקטה
אמבטיה אחת מקלחון אחד
דוד שמש
2 שרותים
4 כיווני אוויר
דירה אחת בקומה
ללא בעלי חיים
כניסה מיידית(גמיש ל1/3/2023)
ועד לחודש 240 ש""ח
ארנונה לחודשיים 1,100 ש""ח
מתאימה למשפחה לטווח ארוך
מינימום חתימה חוזה לשנתיים עם אופצייה

",100,4,5,12,0
"/RentTivuch/viewad,81621.aspx",דירה,רמת גן,תל גנים,דרך זאב ז'בוטינסקי,1,2700,01/01/2023,2023-01-26,יעקובסון נכסים,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"דירת סטודיו ייחודית במרכז רמת גן, ונגישה ביותר
הדירה משופצת מרוהטת וממוזגת ומתאימה ליחיד ,
חוזה סטנדרטי - כניסה ב 1 למרץ ,
המחיר 2700 שח כולל את כל ההוצאות ,
כולל חשמל ,מים ,ארנונה ,וועד בית ,אינטרנט וכבלים .
פירוט הריהוט: פירוט הריהוט
מיטה זוגית
מזגן חדש
מקרר מיני
כרים חשמל
שולחן עבודה
פרקט
ארון בגדים
",15,2,3,12,0
"/rent/viewad,684955.aspx",יחידת דיור,בארותיים,הרחבה,האפיק 337,2.5,4400,מיידי,2023-01-26,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"פינה שקטה, משופצת כחדשה. מתאימה ליחיד. או מבוגר. 2.5 חדרים .ליד כביש 6 ניצני עוז. או כביש 4 צומת בית ליד. כולל 2 מזגנים מטבחון כריים גז מקרר ארונות קיר. הערה: המחיר כולל ארנונה, גז, מים, ביטחון, א. ביוב. המחיר אינו כולל חשמל פירוט הריהוט: 2 ארונות קיר, 2 מזגנים, מטבחון, כיריים, מקרר קטן
",65,0,0,6,0
"/rent/viewad,684995.aspx",דירה,ראשון לציון,רמז,ראובן,3,4400,מיידי,2023-01-26,private,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"דירה להשכרה, בת שלושה חדרים, קומה שלישית, גודל 50 מ""ר משופצת במצב מצויין , ברחוב ראובן יודולביץ 1, ברמז המערב הוותיק בסמיכות למרכז העיר. הדירה מתאימה בהחלט לשותפים וכוללת שלושה מזגנים, מכונת כביסה, מיקרוגל, תנור, כיריים , ארון חדר שינה. פירוט הריהוט: וכוללת שלושה מזגנים, מכונת כביסה, מיקרוגל, תנור, כיריים , ארון חדר שינה. 
",50,3,5,1,450
"/rent/viewad,685497.aspx",דירה,בת ים,רמת הנשיא,רמת הנשיא,2.5,4100,מיידי,2023-01-26,private,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2.5 חדרים בבתים ברמת הנשיא קרוב לרכבת קרוב לתחבורה ציבורית קומה 2 ללא מעלית מטבח משופץ חדר שינה מלא מזגנים
",0,0,0,12,0
"/rent/viewad,686156.aspx",דירה,גדרה,נווה משה,לילינבלום,2.5,4900,מיידי,2023-01-26,private,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"שכירות קצרת טווח ל- חודשיים/שלושה, הדירה משופצת, מיקום מרכזי (סמוך לויקטורי), דמי השכירות כוללים תשלומי ארנונה ומים. 
",87,0,0,3,0
"/rent/viewad,686621.aspx",דירה,באר שבע,רמות,שרגא אברהמסון 10,5,4200,מיידי,2023-01-26,private,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"
",120,2,5,12,1000
"/rent/viewad,686650.aspx",דירה,רמת גן,שדרות ירושלים,שדרות ירושלים,3,4400,01/09/2022,2023-01-26,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"דירה עורפית נעימה, 3 חדרים (לא לשותפים).
מזגן, דוד שמש, ק. 2 .שדרות ירושלים, רמת גן.
כניסה 1.9.22. לטווח ארוך.
בעלת דירה מקסימה
4400 שח. ועד 100 שח
שולי 0526970665
",60,2,4,12,580
"/rent/viewad,686653.aspx",דירה,חיפה,אחוזה,שד. סיני,3.5,3500,מיידי,2023-01-26,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה מרווחת במיקום מרכזי
",85,1,3,12,0
"/rent/viewad,686727.aspx",בית פרטי,כפר יונה,שרונה,האחווה,6.5,10700,מיידי,2023-01-26,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"בית מרהיב וחדש, כבין שנתיים. נמצא בשכונה המבוקשת שרונה , חיבור לכביש 6, 4, כחמש דקות לקדימה צורן והמושבים.
כולל יחידת דיור פתוחה לסלון של חדר וחצי, מקלחת ושירותים. כניסה דלת נפרדת- יכולה לשמש קלינקה/ מרחב נוסף להורים וכו. ליצירת קשר בשיחת ווטאפ בלבד. ובהודעות ווטאפ ונחזור אליכם בהקדם, תודה רבה 0506262727
חניות, תריסים חשמליים, ריצוף ברב הגינה . מרחב טוב לילדים
פירוט הריהוט: בית מרהיב וחדש, כבין שנתיים בשכונה המבוקשת שרונה.
כולל יחידת דיור של חדר וחצי מחוברת לסלטן, היחידה מתאימה לרלינקה, יחידת הורים נוספת וכו.
תריסים חשמליים, מקלחות מושקעות, חניה וחצר מרוצפת ברובה.
בקומה הראשונה סלון רחב, מטבח עם אי , יציאה לגינה, ומחסן מחובר שהוא ממש חדר בבית, בדלת נוספת כניסה ליחידה חדר וחצי שירותים ומקלחת מחובר לסלון.
בקומה שניה חדר הורים מרווח, מרפסת, מקלחת ומרחב לארונות, שלושה חדרי שינה יפין נוספים, אמבטיה וחדר כביסה.
מרחב למדחרים, מחשב. מזגנים בסלון ובכל החדרים. יפה מרווח ומקסים
",210,0,0,12,0
"/rent/viewad,687069.aspx",קוטג,באר יעקב,מרכז העיר,החרמון,7,9990,מיידי,2023-01-26,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"
",190,0,0,12,0
"/rent/viewad,687118.aspx",דירה,אור יהודה,בית בפארק,כנען,5,7200,מיידי,2023-01-26,private,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"דירה חדשה מהקבלן, בדירה יש מזגן , יש מרפסת גדולה (31 מ""ר), 2 חניות , מחסן.
קומה גבוהה, המרפסת צופה על הפארק (הפארק מול הבית) ועל הנחל (נוף מדהים). הבניין קרוב מאוד לבתי ספר ולמרכזי הקניות ובעתיד תעבור ממש לא רחוק מהבניין הרכבת הקלה.
אם זאת הוא בלב הפארק הירוק ובמקום שקט פירוט הריהוט: דירה חדשה מקבלן
",128,11,13,6,0
"/rent/viewad,687155.aspx",דירה,תל אביב יפו,פלורנטין,אברבנאל,2,4700,גמיש,2023-01-26,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"כל הקודם זוכה נכס משופץ עם רהיטים ושכנים טובים בשכונת פלורנטין פירוט הריהוט: מקרר מיטה מכונת כביסה וארון בגדים גדול
",50,1,3,1,0
"/rent/viewad,687224.aspx",דירה,תל אביב יפו,צפון תל אביב,ירמיהו 36,3,15000,גמיש,2023-01-26,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"מפרטי!!! בצפון הישן. דירה מיוחדת, גדולה ומוארת, משופצת כחדשה,תקרות גבוהות סטייל לופט, 4 כיווני אויר, מרווחת, מרפסת ארוכה לכל האורך, תריסים חשמליים, מכונת כביסה וייבוש, מרוהטת מלא ומאובזרת מלא, מיקום מעולה, הליכה קצרה לים, לפרק הירקון, לרחוב דיזנגוף , לנמל, מסעדות, בתי קפה, ועוד. השכרה למינימום 4 חודשים, גם לשנה+החל 15 במרץ . להשכרה או למכירה!
פירוט הריהוט: מרוהטת ומאובזרת מלא ברמה גבוהה. מכשירי חשמל, טלויזיות, מכונת כביסה וייבוש, יציאה למרפסת שמש מהסלון ומהחדרים
",86,2,3,3,450
"/rent/viewad,687947.aspx",דירה,אשדוד,רובע ב',הרב קוק,1.5,2600,מיידי,2023-01-26,private,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"יש מקלט בקומת קרקע.
מתאימה לשותפים ולאנשים שרותים לחסוך.
פירוט הריהוט: מזגן מיטה מקרר מכונת כביסה שרותים נפרדים מחיר גמיש לרצינים מיידי מחיר כולל מים ארנונה וחשמל
",35,2,3,12,450
"/rent/viewad,688024.aspx",דירה,תל אביב יפו,לב העיר,דיזנגוף,4,10100,מיידי,2023-01-26,private,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"מומלצת ליד הסנטר משופצת קרמיקה מאובזרת דוד""ש וחשמל מקרר כיריים גז מזגנים בכל החדרים והסלון מייבש כביסה פירוט הריהוט: ארונות מיטה ספה שולחן פינת אוכל כסאות
",90,2,5,12,450
"/rent/viewad,688119.aspx",דירה,תל אביב יפו,רמת אביב ג,יחיאל דב דרזנר,4,11750,מיידי,2023-01-26,private,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE," מחיר מציאה אמיתית לדייר אמין!!!! להשכרה מפרטי ברמת אביב ג, ליד שוסטר המפורסם לפרטים: 054-455-8167 ובנוסף לא משלמים דמי תיווך, גרים ברמת אביב ג, ליד ביתו של ראש ממשלת ישראל. Special Price for the Right Customer
בעקבות ביטול ושינוי תכניות ברגע האחרון, מתפנה דירה
לפרטים: 054-455-8167 בעלי הדירה מחפשים רק דייר אמין! מבקשים 3 חודשים של ערבות בנקאית וגם 2 ערבים.
קומה עליונה+2 מרפסות(פתוחה לנוף ושניה סגורה), דירה מוארת ופונה לנוף הפתוח. משופצת באופן יסודי ביותר, עם מטבח ומכשירי חשמל חדשים + תלת פאזי + CAT 6
3 חדרי שנה + סלון + 2 חדרי רחצה ו-2 מרפסות + 2 חניות + מעלית. הכל חדש בדירה - ריצוף, חלונות, דלתות, חשמלים וכבלי תקשורת, חדרי אמבטיה ומטבח -- הכל חדש!!
אפשרי מידי ולטווח ארוך
Price is Negotiable for the RIGHT CUSTOMER
אפשר לשלום חודש בחודשו או לקבל הנחה אם משלמים בתשלום אחד.
לפרטים נוספים צרו קשר רק בטלפון 054-455-8167
Owner is looking for the RIGHT customer פירוט הריהוט: מוצרי חשמל חדשים בניילונים הותקנו במטבח. מקרר, כירים, מדיח, תנור קיר ומיקרו 
",107,8,8,12,1492
"/rent/viewad,688470.aspx",יחידת דיור,גבעת כ''ח,הרחבה,הירדן,2,3500,מיידי,2023-01-26,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"דירת חצי מרתף, חלונות מעל גובה הקרקע, כוללת גינה, הדירה במצב מצוין.
המחיר כולל ארנונה, חשבון מים, אינטרנט וכבלים.
נמצאת בהרחבה במושב גבעת כ""ח. פירוט הריהוט: תנור, שידת סלון, שידת חדר שינה, ארון קיר
",50,0,0,12,0
"/rent/viewad,688531.aspx",דירה,חולון,רסקו א',השיטה,3.5,5000,מיידי,2023-01-26,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"דירה מהממת משופצת מושקעת גדולה ומרווחת .
מושלמת למשפחות עם ילדים.
במרחק 2 דק הליכה לבית ספר
בית הספר היסודי התבור.
שכנים טובים וועד בניין 100 לחודש
יחידת הורים +מקלחת ושירותים.
ובנפרד יש עוד מקלחת ושירותים.
סורגים +מעקה גבוה
חדר שירות ממודף ומחסן
חדר שינה ענקי מתאים ל2 ילדים .
מזגנים בחדרים +בסלון
אופציה לריהוט
אני בעצמי שוכר שם חייב לציין בעל הבית מהמם נוח וזמין
תמונות להמחשה
עמית 0528354054 פירוט הריהוט: ארונות קיר חדשים בחדרי שינה שולחן סלון כוננית ילדים
",80,3,0,1,720
"/rent/viewad,688551.aspx",יחידת דיור,ראשון לציון,נוה ים,מגדלור,2.5,4000,מיידי,2023-01-26,private,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE," פירוט הריהוט: ארונות
",50,1,3,12,0
"/rent/viewad,688749.aspx",דירה,באר יעקב,כוכב הצפון,אין רחוב עדיין,5,7000,מיידי,2023-01-26,private,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"דירת 5 חדרים חדשה ללא תיווך, נמצאת בקומה 3.
מרפסת 20 מטר, מחסן צמוד לדירה . 2 מעליות
מזגן VRF עם שליטה לכל חדר. במרחק הליכה לבתי הספר וגני הילדים.
כניסה מיידית , מחיר 7600 שח לחודש .
לפרטים פנו ל:
סרגיי-0507331585
ול-0506373007

",125,3,0,12,0
"/rent/viewad,688766.aspx",דירה,חולון,קרית עבודה,ראשון לציון,3,4600,מיידי,2023-01-26,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"דירה מקסימה במרכז חולון משופצת קרובה לאזורי קניות ולתחבורה
",70,2,4,12,720
"/rent/viewad,688810.aspx",דירה,באר שבע,ד,הרב סוסו הכהן,4,3000,מיידי,2023-01-26,private,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"דירה מתאימה ל -3 סטודנטים
5 דקות מהאוניברסיטה .
אזור סטודנטילי .
משופצת ויפה .
",76,2,4,12,500
"/rent/viewad,689012.aspx",דירה,ירושלים,קרית משה,זאב וילנאי,1,5000,מיידי,2023-01-26,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"חדר פרטי בבית מלון.המחיר כולל:חשמל,מים,ארנונה,חנייה, נקיון והחלפת מצעים פעמיים בשבוע,קפה,תה,סוכר,שמפו, סבון רחצה,מפיות,נייר טוטלט.שירות מלא של בית מלון.יש אפשרות לאכול בחדר אוכל בתשלום,בהנחה של 50% ממחיר מחירון לכלל. פירוט הריהוט: מיטה זוגיות יהודית,2 שידות,ארון בגדים,שידה/ארון לטלוויזיה,טלוויזיה,מקרר מיני,כסאות.מקלחת,שירותים.
",30,5,12,12,0
"/rent/viewad,689885.aspx",יחידת דיור,כפר טרומן,האלה,האלה 42,3,5500,מיידי,2023-01-26,private,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"להשכרה בכפר טרומן בתוך משק, יחידת דיור 60 מטר , 2 חדרי שינה סלון מטבח ו2 חדרי רחצה, חצר 100 מטר, אפשרות לבעלי חיים
",60,0,0,12,0
"/rent/viewad,689965.aspx",דירת גן,חולון,ג'סי כהן,מקס וגסי כהן,3.5,5300,מיידי,2023-01-26,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"הדירה משופצת ומאוד מוארת בשעות היום, יש חצר בחזית מגודרת במבוק כ 45 מטר(אבל לא מרוצפת)
ועוד חצר אחורית ענקית כ70 מטר עם מחסן בנוי ומגודרת בבמבוק.
דירה חמודה ממוקמת באיזור נגיש למרכזי קניות, לכביש מהיר ליציאה מהעיר, תחבורה ציבורית, אפשרי גם לבעלי חיים.
בדירה סלון שרותים מטבח, מבואה פתוחה לפינת אוכל(זה החצי חדר) ועוד שניי חדרי שינה, האחד גדול כ 16 מטר והחדר הקטן כ8-9 מטר. פירוט הריהוט: מטבח חדש
",87,0,2,12,670
